title|url|category|S_Label
ஆளுநர் மாளிகை முன் பெட்ரோல் குண்டு வீசிய வழக்கு.. நீதிமன்றத்தில் ரவுடி கருக்கா வினோத் ஆஜர்|https://www.puthiyathalaimurai.com/crime/rowdy-karuka-vinoth-appeared-in-court|குற்றம்|Negative
MI ஐ 4 விக்கெட்கள் வித்தியாசத்தில் வீழ்த்திய CSK! அபார வெற்றி!|https://www.puthiyathalaimurai.com/sports/cricket/chennai-super-kings-vs-mumbai-indians-2|கிரிக்கெட்|Positive
”ஆன்லைனில் முன்பதிவு செய்தும் இடம் கிடைக்கல” - தாய், மகன் தவிப்பு! கூடலூர் மக்கள் வைக்கும் கோரிக்கை|https://www.puthiyathalaimurai.com/trending/trip-interrupted-due-to-glitch-in-online-ticket-booking|டிரெண்டிங்|Negative
0.5 சதவீதமாக குறைந்த வேகம்.. எச்சரித்த மருத்துவக்குழு.. பும்ராவிற்கு 5வது டெஸ்ட்டில் ஓய்வு!|https://www.puthiyathalaimurai.com/sports/cricket/report-said-bumrah-to-be-rested-for-5th-test|கிரிக்கெட்|Neutral
காலை, மாலை, ராத்திரினு எல்லா நேரமும் டீதான்! - மேற்கு வங்க பெண்ணின் நூதன பழக்கம்!|https://www.puthiyathalaimurai.com/trending/76-year-old-woman-stays-healthy-without-eating-food|டிரெண்டிங்|Neutral
“அன்பு என்றும் மன்னிப்பு கேட்காது” - கர்நாடகாவில் கிளம்பிய எதிர்ப்புக்கு கமல் பதில்!|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/thug-life-kamal-haasan-says-love-never-apologize-in-kannada-language-issue|கோலிவுட் செய்திகள்|Neutral
மார்பக புற்றுநோய் விழிப்புணர்வு மாதம்: இந்த சில உணவுகள் மார்பக புற்றுநோயை தடுக்கும்!|https://www.puthiyathalaimurai.com/health/breast-cancer-awareness-month--these-simple-foods-may-reduce-the-risk-of-breast-caner|ஹெல்த்|Neutral
"Her | அந்தகன் | Parachute | Deepavali Bonus | சொர்க்கவாசல் | Moana 2 | இந்த வார ஓடிடி ரிலீஸ் லிஸ்ட்"|https://www.puthiyathalaimurai.com/cinema/ott-thiraiparvai/ott-release-movies-release-list|ஓடிடி திரைப் பார்வை|Neutral
Youtube-ல் ஒரு கோடி சந்தாதாரர்களுடன் ‘புதிய தலைமுறை’- குரலற்றவர்களின் குரலுக்கு கிடைத்த அங்கீகாரம்!|https://www.puthiyathalaimurai.com/trending/puthiya-thalaimurai-youtube-reaches-1-crore-subscribers|டிரெண்டிங்|Positive
"பாஜகவின் தேசிய தலைவர்| ஆர்எஸ்எஸ் உடனான ஊடலும் உரசலும்.."|https://www.puthiyathalaimurai.com/features/national-presidents-of-bjp-2|சிறப்புக் களம்|Neutral
"மார்கழி 7ம் நாள் | திருப்பாவை, திருவம்பாவையில் இடம் பெற்ற பாடலும் அதற்கான விளக்கமும்!"|https://www.puthiyathalaimurai.com/spiritual/margazhi-day-7-tirupavai-tiruvembavai|ஆன்மீகம்|Neutral
ஞாநி; காலம் தப்பி வாழ்ந்த மனிதர் : எழுத்தாளர் ரவிக்குமார்|https://www.puthiyathalaimurai.com/features/gnani--the-man-who-survived-the-period-of-time--writer-ravikumar|சிறப்புக் களம்|Positive
ஓபிசி பிரிவினருக்கு 42 % இடஒதுக்கீடு.. தெலங்கானா மனுவைத் தள்ளுபடி செய்த உச்ச நீதிமன்றம்! முழுவிவரம்|https://www.puthiyathalaimurai.com/india/supreme-court-rejects-telanganas-plea-against-stay-on-obc-quota|இந்தியா|Negative
இல்லத்தரசி ஒருவர் எனோலா ஹோல்ம்ஸாக மாறினால்.. எப்படி இருக்கிறது நஸ்ரியா நசீமின் ‘Sookshmadarshini’?!|https://www.puthiyathalaimurai.com/cinema/movie-review/nazriya-nazim-starrer-sookshmadarshini-movie-review|திரை விமர்சனம்|Neutral
"இலங்கை கடற்கொள்ளையர்களால் தாக்கப்பட்ட ஆற்காடு மீனவர்கள்: 
உரிய நடவடிக்கை எடுக்க கோரிக்கை"|https://www.puthiyathalaimurai.com/crime/arcot-fishermen-attacked-by-sri-lankan-pirates|குற்றம்|Negative
‘தமிழ் எங்கள் உயிருக்கு நேர்!’ - ஓசூர் அரசுப்பள்ளியில் தமிழ் கற்க ஆர்வம்காட்டும் வடமாநில குழந்தைகள்!|https://www.puthiyathalaimurai.com/features/children-of-north-indian-workers-interest-in-studying-tamil-at-hosur-govt-school|சிறப்புக் களம்|Positive
வலுவிழக்கும் ‘ஷக்தி’ புயல்.. தமிழகத்தில் அக்.9 வரை கனமழைக்கு வாய்ப்பு!|https://www.puthiyathalaimurai.com/tamilnadu/tamilnadu-rain-updates-in-next-3-days|தமிழ்நாடு|Neutral
1 பந்தில் Miss-ஆன உலக சாதனை... IPL ஏலத்தில் UNSOLD-ஆன குஜராத் வீரர், 28 பந்துகளில் சதமடித்து வரலாறு!|https://www.puthiyathalaimurai.com/sports/t20/urvil-patel-became-the-fastest-indian-player-to-score-a-28-ball-t20-century|t20|Neutral
திருடிய பொருட்களை மூட்டைகட்டிவிட்டு அசதியில் வீட்டு மெத்தையிலேயே படுத்து தூங்கிய திருடன்!|https://www.puthiyathalaimurai.com/crime/thief-slept-on-the-mattress-at-home-after-packing-the-stolen-goods-|குற்றம்|Negative
புதிய தலைமுறை Live Updates - February 17, 2024|https://www.puthiyathalaimurai.com/trending/live-updates/புதிய-தலைமுறை-live-updates-february-17-2024|live updates|Neutral
இருதய குழாயில் சுண்ணாம்பு படிவ அடைப்புகள்.. திருச்சி அரசு மருத்துவர்கள் செய்த சாதனை!|https://www.puthiyathalaimurai.com/health/trichy-govt-general-hospital-achieved-success-in-removing-lime-form-blockage-for-an-elderly-person|ஹெல்த்|Positive
IND V ENG Test.. கிரிக்கெட்டில் பேசுபொருளான ட்யூக்ஸ் பந்து.. பவுலர்கள் குமுறல்!|https://www.puthiyathalaimurai.com/sports/t20/ball-controversy-on-india-vs-eng-third-test|t20|Negative
புதிய தலைமுறை Live Updates - February 25, 2024|https://www.puthiyathalaimurai.com/trending/live-updates/புதிய-தலைமுறை-live-updates-february-25-2024|live updates|Neutral
இனி டெஸ்ட் போட்டி 4 நாட்கள்.. ஆதரவு தெரிவித்த ஐசிசி.. ஆனால்..? - முழு விவரம்!|https://www.puthiyathalaimurai.com/sports/t20/icc-ready-for-4-day-test-matches|t20|Neutral
பொலிவியா: பிள்ளைகளுக்காக செல்போனை பயன்படுத்த கற்றுக்கொள்ளும் பெற்றோர்கள்|https://www.puthiyathalaimurai.com/technology/bolivian-parents-going-to-class-to-help-their-children-in-online-class|டெக்|Neutral
க்ரீன் டீ குடிப்பது சிறந்ததுதான்... ஆனால் அதுவே அளவுக்கு அதிகமானால்?|https://www.puthiyathalaimurai.com/health/how-much-green-tea-should-be-consumed-in-a-day-|ஹெல்த்|Positive
இரட்டைக் குழந்தைக்குக் கிடைத்த வரம்! - தினேஷ் கார்த்திக், தீபிகா நெகிழ்ச்சி|https://www.puthiyathalaimurai.com/sports/dinesh-karthik-dipika-pallikal-say-their-twins-thrived-on-pasteurised-human-milk|விளையாட்டு|Positive
மதுரை, கோவை மெட்ரோ: மத்திய அரசின் ஒப்புதல் எப்போது?|https://www.puthiyathalaimurai.com/tamilnadu/madurai-and-coimbatore-metro-when-will-the-centre-give-approval|தமிழ்நாடு|Neutral
"ஆப்கானிஸ்தான் | 6 மாகாணங்களில் இணையச் சேவைக்கு தடை.. தாலிபன் அரசு அதிரடி!"|https://www.puthiyathalaimurai.com/world/taliban-govt-orders-ban-on-internet-in-northern-afghanistan|உலகம்|Negative
திருவாரூர் - பருத்தி விவசாயிகள் போராட்டம் : போலீசார் வழக்குப்பதிவு|https://www.puthiyathalaimurai.com/agriculture/thiruvarur-police-case-filed-against-cotton-farmers-protest|விவசாயம்|Negative
“லூனா 25ன் விண்வெளி பயணம் இனிமையாக இருக்கட்டும்!”- இஸ்ரோ வாழ்த்து!|https://www.puthiyathalaimurai.com/technology/isro-wishes-russia-on-luna-25-mission-launch-to-moon|டெக்|Positive
திருத்துறைப்பூண்டி பிறவி மருந்தீஸ்வரர் கோவில் குடமுழுக்கு விழா|https://www.puthiyathalaimurai.com/ampstories/spiritual/thiruthuraipoondi-maruntheeshwarar-koil|ஆன்மீகம்|Neutral
ட்ரம்ப் - புடின் சந்திப்புக்கு அலாஸ்கா ஏன் தேர்வு? பேச்சுவார்த்தையில் என்ன நடக்கும்?|https://www.puthiyathalaimurai.com/world/why-did-alaska-get-selected-for-the-trump-putin-meeting|உலகம்|Neutral
நீலகிரி: முன்னாள் ராணுவ வீரரிடம் ரூ.45 லட்சம் ஆன்லைன் மோசடி - மேற்கு வங்கத்தைச் சேர்ந்த இருவர் கைது|https://www.puthiyathalaimurai.com/crime/nilgiris-rs-45-lakh-online-scam-from-ex-soldier-two-arrested-from-west-bengal|குற்றம்|Negative
புதினா சட்னி, பூண்டு சட்னி கேட்டிருப்பீங்க! எறும்பு சட்னி தெரியுமா? ’GI tag’ கிடைச்சுருக்காம்!|https://www.puthiyathalaimurai.com/lifestyle/odisha-tribal-people-cook-red-ant-chutney-get-gi-geographic-code-certificate|லைஃப்ஸ்டைல்|Neutral
பாகிஸ்தான் மோசமான ஆட்டம்.. வங்கதேசத்துக்கு 136 ரன்கள் இலக்கு!|https://www.puthiyathalaimurai.com/sports/cricket/pakistan-scored-135-runs-against-bangladesh-in-asia-cup-super-4-match|கிரிக்கெட்|Negative
அண்டார்டிகாவில் பில்லியனில் எண்ணெய் இருப்பு கண்டுபிடிப்பு.. உலக போருக்கு வழிவகுக்குமா? எப்படி?|https://www.puthiyathalaimurai.com/world/russia-discovered-511-billion-barrels-of-oil-in-antarctica|உலகம்|Negative
3-வது மனைவியுடன் சேர்ந்து 2-வது மனைவிக்கு மிரட்டல்... திருவள்ளூர் பாஜக துணைத்தலைவர் கைது!|https://www.puthiyathalaimurai.com/crime/tiruvallur-bjp-leader-arrested-for-threatening-second-wife-with-help-of-third-wife|குற்றம்|Negative
"முன்னாள் மத்திய அமைச்சர் ப.சிதம்பரம் எழுதும் | வக்ஃப்: கிடைத்தது இடைக்கால நீதி!"|https://www.puthiyathalaimurai.com/india/former-union-minister-p-chidambaram-writes-about-waqf-bill|இந்தியா|Neutral
"ராமநாதபுரம் | இளைஞர் கொலை வழக்கு... விசாரணையில் வெளியான அதிர்ச்சி தகவல் - உறவினர்கள் புகார்"|https://www.puthiyathalaimurai.com/crime/ramanathapuram-youth-murder-case-relatives-complaint|குற்றம்|Negative
இஸ்ரேல் - ஈரான்: ஒரு போர் அல்ல.... மொத்தம் மூன்று போர்.. எப்படி?|https://www.puthiyathalaimurai.com/world/israel-iran-not-one-war-but-three-wars-in-total|உலகம்|Neutral
வாரத்திற்கு 90 மணி நேரம் வேலை சாத்தியமா? - விளக்குகிறார் மனநல மருத்துவர் ராமானுஜம்!|https://www.puthiyathalaimurai.com/health/is-it-possible-working-90-hours-per-week|ஹெல்த்|Neutral
யாருக்கு ‘பராசக்தி’ தலைப்பு? ஆதாரங்களை வெளியிடும் இருதரப்புகள்.. SKவிற்கு மேலும் ஒரு சிக்கல்?|https://www.puthiyathalaimurai.com/cinema/sivakarthikeyan-and-vijay-antony-in-trouble-over-parasakthi-movie-title|சினிமா|Neutral
“ரூ.1 கோடி லஞ்சம் கொடுக்க முயன்றார்” - பெண் டிசைனர் மீது ஃபட்னாவிஸ் மனைவி பரபரப்பு புகார்|https://www.puthiyathalaimurai.com/india/amruta-fadnavis-accuses-mumbai-designer-of-offering-----1-crore-bribe|இந்தியா|Negative
181 ரன்னில் அவுட்.. பவுலரை அடிக்கப் பாய்ந்த ப்ரித்வி ஷா.. என்ன காரணம்?|https://www.puthiyathalaimurai.com/sports/cricket/prithvi-shaw-goes-after-musheer-khan-with-bat-in-fiery-on-field-clash|கிரிக்கெட்|Neutral
ஐபிஎல் போட்டிகளில் முறியடிக்கப்படாமல் இருக்கும் 5 முக்கிய சாதனைகள்!|https://www.puthiyathalaimurai.com/features/5-records-that-have-never-been-broken-in-ipl|சிறப்புக் களம்|Positive
மரியான் பயோடெக் இருமல் மருந்துகளை பயன்படுத்தாதீர் - WHO எச்சரிக்கை|https://www.puthiyathalaimurai.com/world/who-recommends-not-to-use-2-cough-syrups-made-in-india|உலகம்|Negative
உச்சத்தில் தங்கம் விலை.. வரியைக் குறைத்தால் விலை குறையுமா.. விலையைக் கட்டுப்படுத்த என்ன செய்யலாம்?|https://www.puthiyathalaimurai.com/business/market/gold-prices-at-record-highs-will-tax-cuts-bring-down-prices|மார்க்கெட்|Neutral
மைக்ரோசாப்ட் தலைவராக சத்யா நாதெள்ளா நியமனம்|https://www.puthiyathalaimurai.com/technology/sathya-nadella-ceo-appointed-as-microsoft-chairman|டெக்|Neutral
மார்கழி மாதம் 9ம் நாள்: திருப்பாவை, திருவெம்பாவை பாடல்களின் சிறப்பு|https://www.puthiyathalaimurai.com/spiritual/margazhi-day-9th-tirupavai-tiruvembavai-special|ஆன்மீகம்|Positive
சக்கர வியூகம் 20|https://www.puthiyathalaimurai.com/lifestyle/literature/chakkara-viyugam-episode-20|இலக்கியம்|Neutral
48 மணி நேரத்தில் சரிந்த 60சதவித பங்குகள்! திவாலான சிலிக்கான் வேலி வங்கி! என்னதான் நடந்தது?|https://www.puthiyathalaimurai.com/features/silicon-valley-bank-bankruptcy----5-important-reasons-|சிறப்புக் களம்|Negative
`ஜூன் 1 முதல் நெகிழியை 100% தவிர்க்க வேண்டும்’- திருச்சி மாநகராட்சி நிர்வாகம் உத்தரவு|https://www.puthiyathalaimurai.com/environment/trichy-corporation-orders-100--plastic-avoidance-from-june-1|சுற்றுச்சூழல்|Negative
ஷமர் ஜோசப் 9 விக்.. ஹசல்வுட் 7 விக்.. 3 நாளுக்குள் முடிந்த முதல் டெஸ்ட்! WI-ஐ தோற்கடித்தது ஆஸி!|https://www.puthiyathalaimurai.com/sports/cricket/australia-defeated-west-indies-to-win-first-test|கிரிக்கெட்|Positive
கொரோனா அறிகுறிகளும், செய்ய வேண்டியவையும்: ஓர் எளிய வழிகாட்டுதல்|https://www.puthiyathalaimurai.com/coronavirus/corona-symptoms-and-treatments|கொரோனா வைரஸ்|Neutral
4,3,2,1..ரெடி ஜூட்.. புகையை கக்கி நெருப்பை உமிழ்ந்து விண்ணில் வெற்றிகரமாக பாய்ந்தது ஆதித்யா எல்1!|https://www.puthiyathalaimurai.com/technology/aditya-l1-spaceship-that-flew-in-the-sky|டெக்|Positive
"AK 64 UPDATE! ""அஜித் தரப்பில் இருந்தே"" - ஆதிக் சொன்ன தகவல் | Adhik Ravichandran | Ajith"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/ak64-update-given-by-adhik|கோலிவுட் செய்திகள்|Neutral
"உளுந்தூர்பேட்டை | சாலையில் சென்ற கார் திடீரென தீப்பற்றி எரிந்ததால் பரபரப்பு"|https://www.puthiyathalaimurai.com/tamilnadu/ulundurpet-a-car-suddenly-caught-fire-on-the-road-causing-a-commotion|தமிழ்நாடு|Negative
துரத்திய காட்டு யானை: தலைதெறிக்க ஓடி உயிர்தப்பிய இளைஞர்கள்|https://www.puthiyathalaimurai.com/environment/satyamangalam-youths-who-ran-away-after-being-chased-by-a-wild-elephant|சுற்றுச்சூழல்|Neutral
ரயிலில் ஜாலியா போக ஆசையா? அப்போ இந்தியாவில் உள்ள 5 டாய் ரயில் பாதைகளை மிஸ் பண்ணிடாதீங்க..!|https://www.puthiyathalaimurai.com/lifestyle/indias-top-5-toy-train-hills-areas|லைஃப்ஸ்டைல்|Positive
”வாரிசு தமிழ் படமில்லையா? வம்சி சொன்னது பொய்யா?” - உண்மையை போட்டுடைத்த தில் ராஜு!|https://www.puthiyathalaimurai.com/cinema/who-is-first-choice-for-varasudu-dil-raju-opens-up|சினிமா|Neutral
"Tirupati|தொழில்நுட்ப கோளாறால் அடுத்தடுத்து தரையிறங்கிய இண்டிகோ விமானங்கள்.. அதிர்ச்சியில் பயணிகள்!"|https://www.puthiyathalaimurai.com/india/indigo-flights-land-in-succession-due-to-technical-glitch-in-tirupati|இந்தியா|Negative
Bicycle kick மூலம் சிக்சரை தடுக்கும் ஃபீல்டர்... வைரல் வீடியோவுக்கு சச்சின் செம ரிப்ளை!|https://www.puthiyathalaimurai.com/sports/viral-video-shows-fielder-saving-six-with--bicycle-kick---sachin-tendulkar-drops-epic-reaction---watch|விளையாட்டு|Neutral
சாய் சுதர்சன் ஏன் குஜராத் டைட்டன்ஸ்-க்கும், இந்திய அணிக்கும் தேவை?|https://www.puthiyathalaimurai.com/sports/t20/why-is-sai-sudarshan-needed-by-gujarat-titans-and-the-indian-team|t20|Neutral
விலகியது விடா முயற்சி.. பொங்கல் ரேஸில் வரிசை கட்டும் சின்ன பட்ஜெட் படங்கள்! யாருக்கு ஜாக்பாட்?|https://www.puthiyathalaimurai.com/cinema/beneficial-for-small-budget-films-to-delay-big-budget-films|சினிமா|Positive
புதிய தலைமுறை Live Updates - February 23, 2024|https://www.puthiyathalaimurai.com/trending/live-updates/புதிய-தலைமுறை-live-updates-february-23-2024|live updates|Neutral
”ஒருவேளை மிரர் எஃபெக்ட்டா இருக்குமோ?” - உலகின் weirdest t-shirt எது தெரியுமா?|https://www.puthiyathalaimurai.com/trending/read-to-know-about-worlds-weirdest-t-shirt|டிரெண்டிங்|Negative
கடந்த ஆண்டைவிட வெப்ப அலை அதிகமாக இருக்குமா? - தாக்குபிடிக்குமா இந்தியா?|https://www.puthiyathalaimurai.com/features/shocking-report-says--india-faces-heat-waves-after-hottest-february-since-1901|சிறப்புக் களம்|Negative
புதிய தலைமுறை Live Updates - February 13, 2024|https://www.puthiyathalaimurai.com/trending/live-updates/புதிய-தலைமுறை-live-updates-february-13-2024|live updates|Neutral
AUDI கார் பிரியர்களுக்கு வந்த அதிர்ச்சி அறிவிப்பு; நிறுவனம் சொன்னதென்ன?|https://www.puthiyathalaimurai.com/motor/car/audi-to-hike-vehicle-prices-by-up-to-3-from-january-2025|கார்|Negative
"சென்னை | ஆன்லைன் வர்த்தகம் என்ற பெயரில் நூதன மோசடி – ஒருவர் கைது"|https://www.puthiyathalaimurai.com/crime/chennai-fraud-in-the-name-of-online-trading-one-arrested|குற்றம்|Negative
10 லட்சம் உயிரிழப்புகளா! ஆண்டி பயாடிக் மருந்துகளை உட்கொள்வது குறித்து ஆய்வுதரும் அதிர்ச்சி முடிவுகள்|https://www.puthiyathalaimurai.com/health/anti-biotic-tablets-will-cause-death-by-lancet-research|ஹெல்த்|Negative
தமிழக வங்கிகளில் இனி தமிழிலேயே பரிவர்த்தனை - நிர்மலா சீதாராமன் உறுதி!|https://www.puthiyathalaimurai.com/india/transactions-in-tamil-nadu-banks-are-now-in-tamil---nirmala-sitharaman|இந்தியா|Neutral
மணிரத்னம், ஷங்கரின் சறுக்கல்கள் பயத்தை தருகிறதா? இயக்குநர் ஏஆர் முருகதாஸ் சொன்ன பதில்!|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/director-ar-murugadoss-speaks-about-mani-ratnam-and-shankar-failure|கோலிவுட் செய்திகள்|Neutral
கெத்துகாட்டி ஏமாற்றிய இந்தியா - நியூ,; மீண்டுவந்து வெற்றிக்கொடி நாட்டிய பாக்,- இங்கிலாந்து|https://www.puthiyathalaimurai.com/sports/t20-world-cup-semi-final-new-zealand-and-india-comparison|விளையாட்டு|Negative
8 ஆண்டுகளுக்குப் பிறகு மீண்டும் வரும் வீரர்.. 4ஆவது டெஸ்ட் போட்டிக்கான இங்கிலாந்து அணி அறிவிப்பு|https://www.puthiyathalaimurai.com/sports/liam-dawson-returns-to-the-team-after-8-years|விளையாட்டு|Neutral
வந்தாச்சு டிரம்ப் மொபைல்... இதில் அப்படி என்ன ஸ்பெஷல்..?|https://www.puthiyathalaimurai.com/technology/smartphones/info-about-trump-t1-mobile|ஸ்மார்ட்ஃபோன்|Negative
"2வது T20 | இறுதிவரை அனல்பறந்த ஆட்டம்.. தனியொரு ஆளாக வென்ற திலக் வர்மா! இந்தியா த்ரில் வெற்றி!"|https://www.puthiyathalaimurai.com/sports/t20/india-win-2nd-t20i-against-england-by-2-wickets|t20|Positive
இந்தியர்களிடம் அதிகரித்து வரும் நீரிழிவு நோய்: அதிர்ச்சியளிக்கும் ஆய்வு முடிவுகள்!|https://www.puthiyathalaimurai.com/environment/indians-failing-to-control-blood-sugar-levels|சுற்றுச்சூழல்|Negative
பெற்றோர்களே! உங்கள் டீனேஜ் பிள்ளைகளிடம் இந்த அறிகுறிகள் தென்படுகிறதா? ஜாக்கிரதை!|https://www.puthiyathalaimurai.com/features/parents-should-be-aware-of-these-mental-disorder-symptoms-in-teenagers|சிறப்புக் களம்|Negative
வங்கதேச கேப்டன் அசத்தல்.. நியூசிலாந்துக்கு 237 ரன்கள் இலக்கு! முதல் ஓவரிலேயே அதிர்ச்சி!|https://www.puthiyathalaimurai.com/sports/cricket/bangladesh-score-236-against-new-zealand-in-champions-trophy-2025|கிரிக்கெட்|Positive
”மனப்பதற்றம், பீதி, அகோராபோபியா டிஸார்டர்”..வேலையிழப்பும், அதிகரிக்கும் மனநல பிரச்னைகளும்!|https://www.puthiyathalaimurai.com/features/indian-professionals-suffering-with-tremendous-mental-health-due-to-lay-offs|சிறப்புக் களம்|Negative
’கேரளாவிற்கு வரும் மெஸ்ஸி..' நட்பு போட்டியில் விளையாடும் அர்ஜென்டினா! உறுதிசெய்த AFA!|https://www.puthiyathalaimurai.com/sports/football/messi-argentina-football-team-to-visit-kerala-for-friendly-match|கால்பந்து|Neutral
World Beard Day: தாடி ஈஸியாக சூப்பராக வளர வேண்டுமா? - பசங்களே இது உங்களுக்குத்தான்!|https://www.puthiyathalaimurai.com/features/easy-ways-to-grow-and-maintain-beard-naturally|சிறப்புக் களம்|Positive
பதவியை ராஜினாமா செய்தார் கனடா பிரதமர்!|https://www.puthiyathalaimurai.com/world/canada-justin-trudeau-resigns-as-prime-minister|உலகம்|Negative
"""சுற்றுச்சூழல் அனுமதி வழங்குவதில் வெளிப்படைத்தன்மை அவசியம்"" - மு.க.ஸ்டாலின் அறிவுறுத்தல்"|https://www.puthiyathalaimurai.com/environment/transparency-is-essential-in-issuing-environmental-permits-says-m-k-stalin|சுற்றுச்சூழல்|Neutral
”அவர் முகத்தில் எப்போதும் புன்னகை இருக்கும்..” - ரோபோ சங்கருக்கு இர்ஃபான் பதான் இரங்கல்|https://www.puthiyathalaimurai.com/cinema/indian-cricketer-irfan-pathan-mourns-the-death-of-robo-shankar|சினிமா|Positive
வீட்டில் இருக்கும் குழந்தைகளுக்கு விசேஷமான கவனிப்பு தேவையா...? - மருத்துவர். அனுராதா...!|https://www.puthiyathalaimurai.com/environment/coronavirus--covid-19---how-to-handle-your-child|சுற்றுச்சூழல்|Neutral
புதிய தலைமுறை Live Updates - November 01, 2023|https://www.puthiyathalaimurai.com/trending/live-updates/live-updates-november-01-2023|live updates|Neutral
வாகன டயர்களால் புற்றுநோய் ஏற்படுகிறதா? ஆய்வில் வெளிவந்த அதிர்ச்சித் தகவல்கள்|https://www.puthiyathalaimurai.com/health/do-car-tyre-cause-cancer-shocking-findings-from-study|ஹெல்த்|Negative
"கர்நாடகா | ”மரணத்திற்கும் கோவிட் தடுப்பூசிக்கும் தொடர்பில்லை” - மாநில அரசு நிபுணர் குழு!!"|https://www.puthiyathalaimurai.com/india/karnataka-panel-busts-viral-myth-behind-sudden-heart-attacks|இந்தியா|Neutral
’மன்னிப்பு கேட்க அருகதை இல்லாத பேச்சு..’ பாஜக அமைச்சருக்கு உச்சநீதிமன்றம் கண்டனம்!|https://www.puthiyathalaimurai.com/india/sc-reprimands-minister-vijay-shah-for-controversial-remarks|இந்தியா|Negative
விழுப்புரம் : ‘அம்மா கணக்கு’ படம் போல் மகளுடன் தாயும் 10-வது தேர்ச்சி!|https://www.puthiyathalaimurai.com/women/mother-and-daughter-passed-10th-like-the-movie-amma-kanakku|பெண்கள்|Neutral
"BOULT CROWN R | ஸ்டீல் பாடி ஸ்மார்ட் வாட்ச்... பெர்பாமன்ஸில் எப்படி..?"|https://www.puthiyathalaimurai.com/technology/smartphones/boult-crown-r-review|ஸ்மார்ட்ஃபோன்|Neutral
அரச கோலத்தில் காட்சியளிக்கும் ஐயப்பன் - சபரிமலையில் அலைமோதும் பக்தர்கள் கூட்டம்|https://www.puthiyathalaimurai.com/spiritual/ayyappan-devotees-flocking-to-sabarimala|ஆன்மீகம்|Neutral
மத்திய பட்ஜெட்டில் வேளாண்துறைக்கான விவசாயிகளின் எதிர்பார்ப்புகள்|https://www.puthiyathalaimurai.com/agriculture/what-different-sectors--industries-want-from-modi-government-in-union-budget-2022-23|விவசாயம்|Neutral
"IND-PAK தாக்குதல் |மவுனம் கலைத்த மோடி.. உண்மையை ஒப்புக்கொண்ட ட்ரம்ப்.. நடந்தது என்ன?"|https://www.puthiyathalaimurai.com/world/donald-trump-steps-back-from-taking-credit-for-india-pakistan-ceasefire|உலகம்|Neutral
அடடா ஒரு குழந்தையை போல..!  நிலவில் சுற்றி சுற்றி ஆய்வு செய்யும் ரோவர் - இஸ்ரோ வெளியிட்ட புதிய வீடியோ|https://www.puthiyathalaimurai.com/trending/the-rover-run-around-the-moon-like-a-child-isro-released-new-video|டிரெண்டிங்|Positive
"Remembering Delhi Ganesh | இன்றளவும் நினைவுகூரப்படும் டெல்லி கணேஷ் நடித்த கதாப்பாத்திரங்களில் சில!"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/actor-delhi-ganesh-remarkable-roles-in-tamil-cinema|கோலிவுட் செய்திகள்|Positive
"அஞ்சான் RE-EDIT to RE-RELEASE... காரணம் என்ன தெரியுமா? | Anjaan | Lingusamy | Suriya"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/the-reason-behind-lingusamys-anjaan-re-release|கோலிவுட் செய்திகள்|Neutral
“ரூ.25 கோடி மதிப்புள்ள சொத்துகளை அபகரித்துவிட்டனர்..” நடிகை கௌதமி புகார்|https://www.puthiyathalaimurai.com/crime/actress-gauthami-complaints-on-land-issue|குற்றம்|Negative
நீலகிரி மலைப்பகுதியில் தொடர் மழை: சாலையோரங்களில் உருவாகியுள்ள புதிய நீர்வீழ்ச்சிகள்|https://www.puthiyathalaimurai.com/environment/continuous-rains-in-the-nilgiris-new-waterfalls-formed-along-the-roadsides|சுற்றுச்சூழல்|Negative
"ராமநாதபுரம் | குழந்தையை கொடூரமாக கொலை செய்த மாமன் - விசாரணையில் வெளியான அதிர்ச்சி தகவல்"|https://www.puthiyathalaimurai.com/crime/ramanathapuram-uncle-brutally-murdered-child|குற்றம்|Negative
டாய்லெட்டைவிட செல்போனில் அதிகமிருக்கிறது பாக்டீரியாக்கள் - அதிர்ச்சிதரும் ஆய்வு முடிவுகள்!|https://www.puthiyathalaimurai.com/features/research-says--mobiles-contain-10--more-bacteria-than-toilet|சிறப்புக் களம்|Negative
8 அணிகள் பங்கேற்பு.. இன்று தொடங்கும் ஆசியக் கோப்பை தொடர்!|https://www.puthiyathalaimurai.com/sports/cricket/asia-cup-2025-starts-in-today|கிரிக்கெட்|Neutral
வாழ்க்கையை புரட்டி போட்ட ஐபிஎல் சூதாட்ட சர்ச்சை.. பஜாரில் ஆடை விற்கும் பாகிஸ்தான் அம்பயர்!|https://www.puthiyathalaimurai.com/sports/from-icc-elite-umpire-panel-to-a-shop-owner-pakistan-asad-rauf-has-stories-to-tell|விளையாட்டு|Negative
திருவாரூர்: சுற்றுச்சூழலுக்கு பாதிப்பு ஏற்படுத்தாத பசு சாண விறகு தயாரிப்பு|https://www.puthiyathalaimurai.com/environment/thiruvarur--environmentally-friendly-cow-dung-firewood-production|சுற்றுச்சூழல்|Neutral
